source_id,target_id
0350301,0350303
0350301,0350201
0350302,0350301
0350302,0350302
0350302,1970501
0350302,1550302
0350302,0350303
0350303,0350301
0350303,0350302
0350303,1550302
0350303,0630501
0350303,0350303
0350303,0350201
0810402,0810403
0810402,0810302
0810402,0810402
0810402,1830501
0810402,0810401
0810403,0810201
0810403,0810403
0810403,0250202
0810403,0810302
0810403,0810402
0810403,0810401
0810401,0810403
0810401,0250202
0810401,0810402
0810401,1830501
0810401,0810401
0810401,0250401
0810401,0530403
7600410,7600412
7600410,7600413
7600410,7600404
7600410,0410505
7600410,0410502
7600410,7600410
7600410,7600414
7600410,7600409
7600410,0410513
7600413,7600412
7600413,7600413
7600413,7600106
7600413,7600404
7600413,7600503
7600413,0870417
7600413,7600410
7600413,7600414
0130039,0130025
0130039,0130039
0130039,0130029
0130039,0130004
0130039,0590505
0130039,0130013
1670103,1670103
1670103,1670102
1670103,1670201
1670103,1690303
1670103,1690301
0070301,1350101
0070301,1470201
0070301,0070101
0070301,0070301
0070301,0070501
0070301,0490401
0070301,0070401
0070301,0490301
0070301,1450503
0070301,0490201
1710601,1710304
1710601,1870102
1710601,1710503
1710601,1710601
1710601,1870302
1710601,1710504
1710601,1710401
8000304,5500019
8000304,5500044
8000304,8000603
8000304,8000604
8000304,8000102
8000304,8000302
8000304,8000304
8000304,8000305
8000304,8000204
8000304,8000202
8000305,8000101
8000305,5500054
8000305,8000706
8000305,5500044
8000305,8000102
8000305,8000104
8000305,8000304
8000305,8000305
6200201,6200101
6200201,6200201
6200201,6200301
6200201,6200601
6200201,1750502
6200201,1750501
8000301,5500006
8000301,8000404
8000301,8000402
8000301,8000401
8000301,8000301
8000301,8000302
8000302,5500006
8000302,5500028
8000302,8000404
8000302,8000605
8000302,8000604
8000302,8000301
8000302,8000302
8000302,8000304
7100201,7100213
7100201,7100207
7100201,7100214
7100201,7100201
7100201,7100208
7100201,7100106
7100201,7100218
0150101,0150501
0150101,0150405
0150101,0150504
0150101,7900101
0150101,0150101
0150101,0150103
0150101,0150102
0150102,0150504
0150102,0150101
0150102,0150103
0150102,0150102
0150102,0150602
0150102,0150603
0150102,0150803
0150102,0150802
0150103,0150301
0150103,0150405
0150103,7900101
0150103,0150101
0150103,7900501
0150103,0150103
0150103,0150102
0150103,0150202
0150103,7900401
0150103,0150803
0750302,0750202
0750302,0750201
0750302,1450502
0750302,0750302
0750302,0750301
0750301,0750201
0750301,1450502
0750301,1450302
0750301,0750302
0750301,0750301
0750301,1090701
0750301,0750401
0750301,0750402
0750301,0750501
0170501,0170201
0170501,0170101
0170501,0050502
0170501,0170501
0170501,0050302
0170501,0170301
1610504,1610504
1610504,1610506
1610504,7700034
1610504,7700031
1610504,7700032
1610504,1610507
1610504,1610502
1610504,1610503
1610505,0670503
1610505,0670601
1610505,0670602
1610505,1610505
1610505,1610501
1610505,1610406
1610505,1610507
1610505,7700037
1610506,1610504
1610506,1610506
1610506,1610306
1610506,7700032
1610506,1610305
1610506,1610503
1610507,1610504
1610507,1610505
1610507,1610501
1610507,1610507
1610507,1610502
1610507,7700037
1610501,0670503
1610501,0670601
1610501,1610505
1610501,1610501
1610501,1610507
1610501,1610502
1610501,1610305
1610501,1610503
1610501,1610302
1610502,1610504
1610502,1610501
1610502,1610507
1610502,1610502
1610502,1610503
1610503,1610504
1610503,1610506
1610503,1610501
1610503,1610502
1610503,1610305
1610503,1610503
0970101,1010501
0970101,0330102
0970101,0970101
0970101,0970201
0970101,0570101
0710102,0710103
0710102,0710201
0710102,0710102
0710102,0710101
0710103,0210401
0710103,0210301
0710103,0710203
0710103,0710202
0710103,0710103
0710103,0710201
0710103,0710102
0710103,0710101
0710101,0710103
0710101,0710102
0710101,0710101
0130014,0130004
0130014,0130024
0130014,0130014
0130014,0130051
0130014,0130007
0130014,0130046
0130014,0130040
1170601,1170102
1170601,1170101
1170601,1170601
1170601,1170201
1170601,1170603
1170601,1170402
1170601,1170702
1170601,1170602
1170602,1170601
1170602,1170402
1170602,1170401
1170602,1170702
1170602,1170602
1170602,1110301
1170602,1110302
1170603,1170101
1170603,1170301
1170603,1170604
1170603,1170601
1170603,1170603
1170603,1170402
1170603,1170401
1170604,1170101
1170604,1170301
1170604,1170604
1170604,1170603
0130011,0130017
0130011,6100003
0130011,0130011
0130011,0130037
0130011,0590307
0130011,0590317
0130012,0130022
0130012,0130042
0130012,0130012
0130012,5100204
0130012,5100203
0130013,0130025
0130013,0130039
0130013,0130043
0130013,0590505
0130013,0130013
0130013,0130028
0130013,0130005
0130013,0130047
0130018,0130016
0130018,0130044
0130018,0130018
0130018,0130041
0130018,0130010
0130018,0130019
0130019,0130044
0130019,0130018
0130019,0130010
0130019,0130019
1090101,0030501
1090101,0650101
1090101,1090101
1090101,0650201
1090101,1090301
1090101,1090302
1090101,1090102
7600303,7600302
7600303,7600301
7600303,7600305
7600303,7600303
7600303,7600304
7600303,0870211
1850109,1850110
1850109,1850101
1850109,1850102
1850109,1850109
1850109,1850107
1830601,1830101
1830601,1830601
1830601,1810401
1830601,1830402
1830601,1830401
1830601,1810301
1830601,1830602
1830601,1490102
1830601,1490105
7600802,7600811
7600802,7600802
7600802,7600610
7600802,7600609
7600802,7600510
0010402,0010402
0010402,0010601
0010402,0010401
0010402,0010502
0010402,0010501
0010403,0010403
0010403,0010401
0010403,0010301
0010403,0010201
0010401,0010402
0010401,0010403
0010401,0010401
0010401,0010501
0010401,0010201
7600503,7600413
7600503,7600106
7600503,7600404
7600503,7600501
7600503,7600402
7600503,7600503
7600503,7600504
7600503,7600508
7600503,7600505
1770401,1770401
1770401,1790603
1770401,0330301
1770401,6300401
1770401,1770403
1770401,1790601
1770401,1770104
1770402,1770704
1770402,1770702
1770402,1770103
1770402,1770701
1770402,1770402
1770402,1770403
1770402,1770104
1770403,1770401
1770403,1770701
1770403,1770402
1770403,6300401
1770403,1770403
1770403,1770104
1850107,1850112
1850107,1850110
1850107,1850109
1850107,1850107
0190304,0310101
0190304,0190404
0190304,0190402
0190304,0190301
0190304,0310102
0190304,0190304
0470304,0470201
0470304,0470101
0470304,0470304
0470304,0470303
0190302,0190201
0190302,0190204
0190302,0190604
0190302,0190302
0190302,0190701
0190302,0190704
0190302,0190303
0190302,0190301
0470302,1570201
0470302,0470702
0470302,0470302
0470302,1570401
0470302,0470502
0470302,0470303
0470302,0470401
0190301,0190404
0190301,0190302
0190301,0190701
0190301,0310301
0190301,0310202
0190301,0190303
0190301,0190301
0190301,0310102
0190301,0190304
1010501,0330401
1010501,1010501
1010501,0330102
1010501,1010401
1010501,0970101
1010501,0970201
1010501,1010301
1010501,0850206
1010501,0850504
1010501,0850506
1550501,0210302
1550501,1970402
1550501,1550501
1550501,1550402
1550501,1550201
1550501,0210201
1550501,1970303
1550501,1550202
1550501,1550401
1530709,1530704
1530709,1530706
1530709,1530709
1530709,1530705
1530709,1530702
1530709,1530610
1530708,1530311
1530708,1530708
1530708,1530302
1530708,1530704
1430308,1430503
1430308,1430308
1430308,0310702
1430308,1430502
1430308,1430207
1430308,0830103
1430308,1430305
1430308,0830302
1430308,1430301
1430309,1430207
1430309,1430309
1430309,1430301
1430309,1430206
1810302,1810401
1810302,1810302
1810302,1810101
1810302,1810201
1810302,1810301
1810302,1750102
1810302,0930505
1530701,1530705
1530701,1530702
1530701,1530703
1530701,1530701
1530701,1530707
1530701,0590617
1530701,0590616
1350102,1350101
1350102,1350202
1350102,1350301
1350102,1350201
1350102,1110601
1350102,1110702
1350102,1350501
1350102,1350102
1350102,1110701
1350102,1350401
1530703,1530705
1530703,1530702
1530703,1530703
1530703,1530701
1530703,1530707
1530702,1530709
1530702,1530705
1530702,1530604
1530702,1530702
1530702,1530703
1530702,1530701
1530702,1530707
1530702,1530512
1530702,1530610
1530705,1530706
1530705,1530709
1530705,1530705
1530705,1530702
1530705,1530703
1530705,1530701
1530704,1530311
1530704,1530708
1530704,1530302
1530704,1530704
1530704,1530706
1530704,1530709
1530704,1530307
1530704,1530610
1530707,1530702
1530707,1530703
1530707,1530701
1530707,1530707
1530707,1530512
1530707,1530502
1530707,0590617
1530706,1530704
1530706,1530706
1530706,1530709
1530706,1530705
1690203,1690204
1690203,1690401
1690203,1690202
1690203,1690302
1690203,1690203
1690202,1690101
1690202,1690401
1690202,1690202
1690202,1690203
7000312,7000312
7000312,7000308
7000312,7000307
7000312,7000317
7000312,6500109
7000312,7000302
7000312,7000311
7000312,6500107
7000313,7000318
7000313,7000306
7000313,7000310
7000313,7000313
7000313,7000309
7000313,7000304
7000314,7000303
7000314,7000314
7000314,7000308
7000314,7000305
7000314,7000302
7000314,7000209
7000315,7000215
7000315,7000315
7000315,7000316
7000315,7000320
7000315,7000303
7000315,6500212
7000315,7000209
7000316,7000315
7000316,7000316
7000316,7000320
7000316,6500216
7000316,6500212
1690204,1690204
1690204,1910603
1690204,1910602
1690204,1690203
7000318,7000318
7000318,7000313
7000318,7000309
7000318,6500115
7000318,6500109
7000319,7000211
7000319,7000219
7000319,1990202
7000319,7000320
7000319,7000319
7000319,1990201
7000319,6500216
0430302,1070302
0430302,0430301
0430302,0430302
0430302,0430501
0430302,0430502
0430302,1070308
0430301,0430301
0430301,0430302
0430301,0430201
0430301,0430101
0430301,0430401
0430301,0430501
0430301,1070308
5800101,5800401
5800101,5800201
5800101,5800301
5800101,5800101
5800101,0050201
5800101,0050202
1850404,1850404
1850404,1850401
1850404,1850402
1850404,1850301
1850404,0270701
1850404,0270702
1530411,1530109
1530411,1530411
1530411,1530405
1530411,1530402
1530411,1530404
1530411,1530106
1530410,1530406
1530410,1530410
1530410,1530403
1530410,1530401
1530410,1530402
1850401,1850404
1850401,1850401
1850401,1850402
1850401,1850301
7600414,7600413
7600414,0870417
7600414,7600410
7600414,7600414
7600414,7600409
7600412,7600908
7600412,7600412
7600412,7600413
7600412,7600909
7600412,7600404
7600412,0410502
7600412,7600410
7600412,0410513
1210101,1610101
1210101,0710303
1210101,0450301
1210101,0450201
1210101,1210101
1210101,1210701
1210101,1210103
1210101,1210601
1210101,1210303
1210101,1210102
1870401,0610402
1870401,1870202
1870401,1870201
1870401,1870402
1870401,1870401
1870401,1870301
1870401,1870302
1870401,0430401
1870402,1870501
1870402,1870201
1870402,1870101
1870402,1870402
1870402,1870401
1870402,1870301
1870402,1870302
1870402,0430401
1470701,1470101
1470701,1470501
1470701,1470701
1470701,1470801
1470701,0490501
5500038,5500048
5500038,5500020
5500038,5500019
5500038,5500038
5500038,5500021
5500038,5500044
5500039,5500052
5500039,5500039
5500039,5500006
5500039,5500013
5500039,5500005
5500039,5500045
5500034,5500002
5500034,5500009
5500034,5500017
5500034,5500034
5500034,5500051
5500034,5500036
5500034,5500016
5500034,5500061
5500034,5500060
5500035,5500004
5500035,5500027
5500035,7400034
5500035,5500054
5500035,5500035
5500035,7400038
5500036,5500009
5500036,5500034
5500036,5500051
5500036,5500036
5500036,5500043
5500036,5500001
5500036,5500060
5500037,5500009
5500037,5500047
5500037,5500037
5500037,5500001
5500037,5500046
5500037,5500060
5500030,5500032
5500030,5500026
5500030,5500030
5500030,5500024
5500030,7100404
5500030,7100402
5500030,5500010
5500031,5500005
5500031,5500008
5500031,5500033
5500031,5500031
5500031,5500032
5500031,5500012
5500031,5500055
5500032,5500008
5500032,5500031
5500032,5500032
5500032,5500030
5500032,5500024
5500032,5500029
5500032,5500010
5500032,5500055
5500033,5500005
5500033,5500015
5500033,5500057
5500033,5500033
5500033,5500040
5500033,5500031
5500033,5500012
5500033,5500018
0050201,5800501
0050201,5800401
0050201,0050103
0050201,5800101
0050201,0050201
0050201,0050202
0050201,0050301
0050201,0050302
0050201,0050101
0050202,0050402
0050202,0050401
0050202,5800201
0050202,0050502
0050202,5800101
0050202,0050201
0050202,0050202
0050202,0050302
0490101,0650301
0490101,0490201
0490101,0490101
0490101,0650201
0490101,1450501
0490101,0750202
0490101,0750102
0490101,0290701
0490101,0290101
7700007,7700007
7700007,7700008
7700007,7700002
7700007,7700005
7700007,1610404
7700007,1610406
7700007,7700037
0670402,0670401
0670402,0670402
0670402,0670703
0670402,0670502
0670402,0670501
0670402,0670403
0670403,0670401
0670403,0670402
0670403,0670502
0670403,0630201
0670403,0630101
0670403,0670403
0670403,1410502
0670403,1410503
0670401,0890504
0670401,0670401
0670401,0670302
0670401,0670303
0670401,0670402
0670401,0670703
0670401,0670501
0670401,0890102
0670401,0890101
0670401,0670403
0670401,1410502
1430103,1430108
1430103,1430607
1430103,1430103
1430103,1430704
1430103,1430106
0350201,0350402
0350201,0350301
0350201,0350105
0350201,0630501
0350201,0350303
0350201,0350201
0350201,0350203
0350201,0350202
0350201,0630401
0350203,0350105
0350203,1410103
0350203,1410101
0350203,0350201
0350203,0350203
0350203,0350202
0350203,0350101
0350203,1410401
0350202,0350201
0350202,0350203
0350202,0350202
0350202,1410401
0350202,0630401
5400301,0030405
5400301,5400302
5400301,5400303
5400301,5400301
5400301,5400401
5400301,5400201
5400301,5400102
5400301,5400101
5400303,5400302
5400303,5400303
5400303,5400301
5400303,5400401
5400303,5400201
5400303,0030202
5400302,0030405
5400302,5400302
5400302,5400303
5400302,5400301
5400302,0030202
5400302,0030304
7600409,0410504
7600409,0870417
7600409,0410505
7600409,7600410
7600409,7600414
7600409,7600409
7600402,7600909
7600402,7600404
7600402,7600402
7600402,7600509
7600402,7600503
7600402,7600508
7600402,7600505
8100026,8100022
8100026,8100051
8100026,8100052
8100026,8100026
8100026,8100079
8100026,8100053
8100026,8100025
8100026,8100023
7600404,7600412
7600404,7600413
7600404,7600106
7600404,7600909
7600404,7600404
7600404,7600402
7600404,7600509
7600404,7600503
7600404,7600410
6200101,6200101
6200101,6200201
6200101,6200601
6200101,1750501
7400017,5500003
7400017,7400026
7400017,5500025
7400017,7400017
7400017,7400019
7400017,7400016
7400017,7400020
7400017,7400014
7400016,7400017
7400016,7400019
7400016,7400016
7400016,7400020
7400016,7400014
7400014,7400009
7400014,5500025
7400014,7400017
7400014,7400016
7400014,7400020
7400014,7400021
7400014,7400014
7400014,7400013
7400014,7400005
7400013,7400007
7400013,7400009
7400013,7400021
7400013,7400014
7400013,7400013
7400013,7400011
7400011,7400007
7400011,7400009
7400011,7400010
7400011,7400021
7400011,7400013
7400011,7400022
7400011,7400011
7400011,7400024
7400010,7400025
7400010,7400009
7400010,7400010
7400010,7400011
7400010,7400024
7400019,7400026
7400019,7400017
7400019,7400019
7400019,7400027
7400019,7400016
7400019,7400020
7400019,7400021
8100084,5500049
8100084,8100044
8100084,5500040
8100084,8100042
8100084,8100084
8100084,8100041
8100084,8100052
8100084,5500018
8100084,8100025
7100214,7100212
7100214,7100207
7100214,7100214
7100214,7100201
7100214,7100218
7100215,7100104
7100215,7100218
7100215,7100310
7100215,7100215
7100215,7100101
7100215,7100217
7100212,7100210
7100212,7100213
7100212,7100212
7100212,7100207
7100212,7100214
7100212,7100414
7100212,7100306
7100212,7100218
7100213,7100211
7100213,7100210
7100213,7100213
7100213,7100212
7100213,7100207
7100213,7100201
7100210,7100203
7100210,7100211
7100210,7100210
7100210,7100213
7100210,7100212
7100210,7100207
7100210,7100414
8100085,8100060
8100085,8100066
8100085,8100070
8100085,8100031
8100085,8100003
8100085,8100063
8100085,8100085
0690204,0690102
0690204,0690103
0690204,0690101
0690204,8400402
0690204,0690204
0690204,8400101
0690204,8400102
0690204,0690203
0690204,0690202
0690204,0690201
0690204,0690303
0690202,0690204
0690202,0690202
0690202,0690201
0690202,0690303
0690203,0690102
0690203,0690204
0690203,0690203
0690203,0690201
7100218,7100212
7100218,7100214
7100218,7100201
7100218,7100106
7100218,7100306
7100218,7100301
7100218,7100305
7100218,7100218
7100218,7100310
7100218,7100215
7100218,7100101
0690201,0690204
0690201,0690203
0690201,0690202
0690201,0690201
8100087,8100054
8100087,8100088
8100087,5500049
8100087,8100087
8100087,8100058
8100087,8100065
6500217,6500209
6500217,6500201
6500217,6500217
6500217,6500213
6500217,6500105
6500217,6500108
6500217,6500112
6500217,6500117
8100081,8100054
8100081,8100074
8100081,8100088
8100081,8100062
8100081,8100081
8100081,8100064
1710103,1650103
1710103,1650107
1710103,1710202
1710103,1710201
1710103,1710103
1710103,1710101
1710103,1390401
1710103,1650106
1710101,1650103
1710101,1650107
1710101,1710201
1710101,1710103
1710101,1710101
8100082,8100046
8100082,8100062
8100082,8100055
8100082,8100060
8100082,8100066
8100082,8100082
8100082,8100083
8100083,8100055
8100083,8100030
8100083,8100066
8100083,8100070
8100083,8100082
8100083,8100083
0030105,5400202
0030105,0030101
0030105,0030105
0030105,0030504
0030105,0030502
0030104,0030106
0030104,0030104
0030104,0030103
0030104,0030101
0030104,0030503
0030104,0030203
0030104,0030201
0030106,0030603
0030106,0030106
0030106,0030104
0030106,0030101
0030106,0030503
0030106,0030506
0030106,0030201
0030101,0030106
0030101,0030104
0030101,5400202
0030101,0030103
0030101,0030101
0030101,0030105
0030101,0030503
0030101,0030502
0030103,0030104
0030103,5400202
0030103,0030103
0030103,0030101
0030103,0030203
1810501,1490203
1810501,0360301
1810501,1810501
1810501,1810401
1810501,1810502
1810501,1810101
0070401,0070301
0070401,0070501
0070401,0070401
0070401,1450503
0070401,1450401
0070401,1450402
0070401,0070201
0070401,0410306
0070401,0410309
0070401,1450202
7100208,7100201
7100208,7100208
7100208,7100106
1270301,1270202
1270301,1270403
1270301,1270301
1270301,1270103
1270301,1270302
1270301,1270401
1270302,1010202
1270302,1270301
1270302,1270103
1270302,1270302
1270302,1010201
1270302,1270501
1270302,1270401
1270302,1270502
8100089,8100065
8100089,8100044
8100089,8100071
8100089,8100089
8100089,8100043
8100089,8100042
8100089,8100051
8100089,8100052
7100102,7100104
7100102,7100106
7100102,7100102
7100102,7100507
6300401,1770401
6300401,6300301
6300401,6300201
6300401,1770701
6300401,6300402
6300401,6300401
6300401,1770403
6300401,1790602
6300401,1790601
6300402,1770303
6300402,1790102
6300402,6300101
6300402,1790604
6300402,6300201
6300402,6300402
6300402,6300401
6300402,1790602
7100101,7100104
7100101,7100106
7100101,7100218
7100101,7100215
7100101,7100101
7100101,7100217
0750201,0750202
0750201,0750201
0750201,0750302
0750201,0750301
0750201,0750102
0750201,0750101
0750201,1090701
0750201,1090702
7100104,7100104
7100104,7100106
7100104,7100102
7100104,7100215
7100104,7100101
7100104,7100217
7100104,7100103
7100104,7100507
0750202,0490101
0750202,1450501
0750202,0750202
0750202,0750201
0750202,1450502
0750202,0750302
0750202,0750102
0130021,0130010
0130021,0130008
0130021,0130003
0130021,0130021
0130021,0130050
0130021,0130006
0130020,0130036
0130020,0130035
0130020,0130020
0130020,0130007
0130020,0130044
0130023,0130029
0130023,0130004
0130023,0130023
0130023,0130017
0130023,0130031
0130023,0130024
0130022,0130028
0130022,5100208
0130022,0130022
0130022,0130042
0130022,0130012
0130025,0130025
0130025,0130039
0130025,0130004
0130025,0130013
0130025,0130005
0130025,0130045
0130024,0130004
0130024,0130023
0130024,0130031
0130024,0130024
0130024,0130034
0130024,0130036
0130024,0130014
0130024,0130007
0130027,0130005
0130027,0130045
0130027,0130001
0130027,0130002
0130027,0130027
0130027,0130015
0130027,0130009
0130027,0130026
0130026,0130027
0130026,0130015
0130026,0130009
0130026,0130026
0130026,0130010
0130026,0130038
0130029,0130039
0130029,0130029
0130029,0130004
0130029,6100002
0130029,0130023
0130029,0130017
0130028,0590520
0130028,0130043
0130028,0590505
0130028,0130013
0130028,0130028
0130028,0130005
0130028,5100208
0130028,0130047
0130028,0130022
0130028,0130042
0130028,0130030
7100203,7100203
7100203,7100211
7100203,7100210
7100203,7100411
7100203,7100414
1370401,1370202
1370401,1370302
1370401,0470703
1370401,1370401
1370401,1370501
1370401,1370402
1370401,1770202
1370401,1770505
1570201,0610403
1570201,1570502
1570201,1570201
1570201,1570101
1570201,0470501
1570201,0470302
1570201,1570401
1570201,0470502
1410502,0670401
1410502,0890103
1410502,0890102
1410502,0670403
1410502,1410502
1410502,1410503
1410502,1410501
1410502,1410302
1410503,0630301
1410503,0630201
1410503,0670403
1410503,1410502
1410503,1410503
1410503,1410501
1410503,1410402
1410503,1410401
1410503,0630401
1410501,1410202
1410501,1410502
1410501,1410503
1410501,1410501
1410501,1410402
1410501,1410302
0870101,0870103
0870101,0870308
0870101,0870303
0870101,0870312
0870101,0870101
0870101,0870108
0870101,0870112
1930102,1590501
1930102,1930301
1930102,1930102
1930102,1590201
1930102,1930201
1930102,1930101
0870103,0870115
0870103,0870109
0870103,0870103
0870103,0870106
0870103,0850701
0870103,0850704
0870103,0870308
0870103,0870101
0870103,0870108
0870102,0870115
0870102,0870106
0870102,0870102
0870102,0870108
0870102,0870112
0870105,0870104
0870105,0870110
0870105,7600111
0870105,7600112
0870105,0870116
0870105,0870105
0870105,0870111
0870105,7600309
0870105,7600203
0870104,0870104
0870104,0870110
0870104,0870113
0870104,0870105
0870104,0870111
0870104,0870106
0870104,0870415
0870104,0870402
0870107,0870116
0870107,0870107
0870107,0870203
0870107,0870111
0870107,0870221
0870107,7600309
0870107,0870216
0870106,0870115
0870106,0870104
0870106,0870113
0870106,0870109
0870106,0870204
0870106,0870218
0870106,0870217
0870106,0870213
0870106,0870103
0870106,0870106
0870106,0870315
0870106,0870415
0870106,0870102
0870106,0870112
0870109,0870115
0870109,0870109
0870109,0870223
0870109,0870219
0870109,0870217
0870109,0870210
0870109,0870103
0870109,0870106
0870109,0850704
0870108,0870115
0870108,0870103
0870108,0870101
0870108,0870102
0870108,0870108
0870108,0870112
0910001,0910008
0910001,0910003
0910001,0910001
0910001,0910005
0910001,0910007
0190205,1430204
0190205,0190205
0190205,0670103
0190205,0190203
0190205,0190204
0190205,1430502
0190205,0190305
0190204,0190201
0190204,0190205
0190204,0190203
0190204,0190204
0190204,0190202
0190204,0190302
0190204,0190305
0190204,0190303
0190203,0190205
0190203,0670103
0190203,0190203
0190203,0190103
0190203,0190204
0190203,0190202
0190202,0190201
0190202,0190203
0190202,0190103
0190202,0190204
0190202,0190202
0190201,0190201
0190201,0190103
0190201,0190204
0190201,0190202
0190201,0190604
0190201,0190602
0190201,0190302
1730703,1910504
1730703,0770105
1730703,0770107
1730703,1730703
1730703,1730701
1730702,1730601
1730702,0770107
1730702,1730501
1730702,0770102
1730702,0770108
1730702,1730702
1730702,1730701
1730702,1970102
1730702,1970602
1730701,1910501
1730701,1730301
1730701,1730302
1730701,1910504
1730701,1730602
1730701,1730601
1730701,0770107
1730701,1730703
1730701,1730702
1730701,1730701
6700701,6700701
6700701,1490205
6700701,1490204
6700701,6700101
6700701,6700601
6700701,6700401
6700701,6700501
1170701,1170201
1170701,1170701
1170701,1170702
1170701,1170202
1170701,1170203
1170701,1170803
1170702,1170601
1170702,1170201
1170702,1170701
1170702,1170702
1170702,1170602
1170702,1170803
1170702,1110302
1170702,1110501
1270403,1270201
1270403,1270202
1270403,1270403
1270403,1270301
1270403,0360201
1270403,1270401
0530502,0530201
0530502,0530501
0530502,0530502
0530502,0530202
0530502,0530302
0530501,0530201
0530501,0530501
0530501,0530502
0530501,7300701
0530501,0530202
0530501,0530302
6900001,6900003
6900001,6900001
6900001,0890402
6900001,6900006
0430401,0610402
0430401,1870402
0430401,1870401
0430401,0430301
0430401,0690503
0430401,0430101
0430401,0690603
0430401,0430401
0430401,0690401
0430401,0690402
1590401,1590301
1590401,1590201
1590401,1590101
1590401,1590401
1590401,1030101
1590401,1330101
1590401,1330201
1590401,1030201
1830101,1830101
1830101,1830601
1830101,1830402
1830101,1830602
1770501,1090202
1770501,1370201
1770501,1090201
1770501,1090401
1770501,1370202
1770501,1770501
1770501,1770502
1770501,1770505
1770501,1770503
1770503,1770501
1770503,1770502
1770503,1770505
1770503,1770503
1770503,1770504
1770503,1770102
1770503,1770103
1770502,1090401
1770502,1770501
1770502,1770502
1770502,1090501
1770502,1770503
1770502,1770101
1770502,1770102
1770505,1370202
1770505,1770501
1770505,1370401
1770505,1770202
1770505,1770505
1770505,1770503
1770505,1770203
1770505,1770504
1770505,1770201
1770504,1770505
1770504,1770503
1770504,1770504
1770504,1770602
1770504,1770601
1770504,1770704
1770504,1770103
1770504,1770201
7000320,7000202
7000320,7000215
7000320,7000219
7000320,7000315
7000320,7000316
7000320,7000320
7000320,7000319
7000320,6500216
0510302,0510301
0510302,0510201
0510302,1950201
0510302,0510303
0510302,1950402
0510302,0510302
0510303,0510201
0510303,1950104
0510303,1950203
0510303,1950202
0510303,1950201
0510303,0510303
0510303,0510101
0510303,0510302
0510301,0510301
0510301,1950403
0510301,1670202
0510301,0510201
0510301,1950402
0510301,0510302
0010502,0010402
0010502,0010601
0010502,0010702
0010502,0010502
0010502,0010501
0010502,0010201
0010501,0010402
0010501,0010401
0010501,0010502
0010501,0010501
0010501,0010201
1530402,0590923
1530402,1530406
1530402,1530410
1530402,1530409
1530402,1530403
1530402,1530401
1530402,1530105
1530402,1530407
1530402,1530109
1530402,1530411
1530402,1070313
1530402,1070120
1530402,1530402
1530402,1530404
1530403,1530406
1530403,1530410
1530403,1530409
1530403,1530403
1530403,1530407
1530403,1530402
1430201,1430604
1430201,1430202
1430201,1430201
1430201,0670304
1430201,1430204
1430201,0890305
1430201,0670202
1430201,1430206
1530401,0610501
1530401,1530406
1530401,1070309
1530401,1530410
1530401,1530401
1530401,1070313
1530401,1530402
1530406,0610503
1530406,0610501
1530406,1530406
1530406,1530110
1530406,1530410
1530406,1530409
1530406,1530403
1530406,1530401
1530406,1530402
1430206,1430202
1430206,1430201
1430206,1430204
1430206,1430607
1430206,1430207
1430206,1430309
1430206,1430301
1430206,1430206
1530404,1530408
1530404,0590923
1530404,1530411
1530404,1530405
1530404,1530402
1530404,1530404
1530405,1530408
1530405,1530411
1530405,1530405
1530405,1530404
1530405,1530106
1010401,1010501
1010401,1010401
1010401,1010301
1010401,1010202
1010401,0850504
1010401,1270102
1010401,0850505
1530409,1530406
1530409,1530110
1530409,1530103
1530409,1530409
1530409,1530403
1530409,1530105
1530409,1530407
1530409,1530402
1690504,1050402
1690504,1690602
1690504,1690601
1690504,1690504
1690504,1950302
1690504,1690503
1690504,1690502
1690501,1670201
1690501,1690502
1690501,1690501
1690501,1690303
1690501,1950402
1690502,1690504
1690502,1950302
1690502,1690503
1690502,1690304
1690502,1690502
1690502,1690501
1690502,1690303
0990301,0990401
0990301,0990301
0990301,0990201
0990301,1930401
1670602,1670303
1670602,1670601
1670602,1670402
1670602,1910203
1670602,1670602
1670602,1730101
0050301,0170101
0050301,0170102
0050301,0050201
0050301,0050301
0050301,0050302
0050302,0170101
0050302,0050502
0050302,0170501
0050302,0050201
0050302,0050202
0050302,0050301
0050302,0050302
0770401,1970601
0770401,0350501
0770401,0350502
0770401,0770401
0770401,0770403
0770401,0770402
0770401,1970602
5500008,5500013
5500008,5500005
5500008,5500011
5500008,5500025
5500008,5500008
5500008,5500031
5500008,5500032
5500008,5500026
5500008,5500010
0770403,0770301
0770403,6400002
0770403,6400003
0770403,0350501
0770403,6400001
0770403,0770302
0770403,0350502
0770403,0770401
0770403,0770403
0770403,0770402
0770402,0770202
0770402,0770301
0770402,0350501
0770402,0770401
0770402,0770403
0770402,0770402
0770402,1970602
5500001,5500037
5500001,5500036
5500001,5500043
5500001,5500001
5500001,5500046
5500001,5500059
5500001,5500023
5500001,5500060
5500003,5500003
5500003,5500045
5500003,7400026
5500003,5500025
5500003,7400028
5500003,7400017
5500002,5500002
5500002,5500009
5500002,5500006
5500002,5500017
5500002,5500034
5500005,5500014
5500005,5500052
5500005,5500039
5500005,5500013
5500005,5500005
5500005,5500011
5500005,5500008
5500005,5500050
5500005,5500058
5500005,5500015
5500005,5500033
5500005,5500031
5500004,5500004
5500004,5500027
5500004,7400034
5500004,5500035
5500004,7400035
5500004,5500021
5500004,5500044
